Codigo;Fecha;CodMovim;Detalle;Letra;Id;Importe;Saldo;TipoMovim;TipoFPago;FechaVto;Operacion;CuentaContable;NroRenglonAsiento;EsPago;EsDocumento;Sucursal;DiasPromedio;PromedioReal;IDENTIFICADOR;NRO_INTERNO;ID_BIEN;TIPO_BIEN;TIPO_PLAN;TIPO_CUOTA;ANO_CUOTA;NRO_CUOTA;ESTADO_DEUDA;FECHA_ACTUALIZACION_DEUDA;NRO_OPERACION;Categoria;IdTrans;Nro_Dev;NRO_TALONARIO;FechaPago;NUMERO;NRO_RECIBO;NRO_EXPEDIENTE;CuentaContableAC;CuentaContableV;TablaLiq;NumeroPago;Dominio;ACTUALIZACION_COBRADO;NumeroPagoTmp;Observaciones;Ejercicio;FechaP;RecIntereses;MOF;LOF
124;11/1/2024 00:00;D;PAGO 2023 003 AUAU;NULL;NULL;248,95;0;CO;NULL;11/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;300011404;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4951;NULL;NULL;NULL;300011404;NULL;NULL;NULL;NULL;NULL;11475;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
124;11/1/2024 00:00;D;PAGO 2023 002 AUAU;NULL;NULL;262,08;0;CO;NULL;11/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;300011403;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4952;NULL;NULL;NULL;300011403;NULL;NULL;NULL;NULL;NULL;11475;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
124;11/1/2024 00:00;D;PAGO 2023 001 AUAU;NULL;NULL;267,91;0;CO;NULL;11/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;300011402;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4953;NULL;NULL;NULL;300011402;NULL;NULL;NULL;NULL;NULL;11475;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
124;11/1/2024 00:00;D;PAGO 2022 006 AUAU;NULL;NULL;2627,77;0;CO;NULL;11/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;300011257;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4954;NULL;NULL;NULL;300011257;NULL;NULL;NULL;NULL;NULL;11475;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
124;11/1/2024 00:00;D;PAGO 2022 005 AUAU;NULL;NULL;2742,27;0;CO;NULL;11/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;300011256;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4955;NULL;NULL;NULL;300011256;NULL;NULL;NULL;NULL;NULL;11475;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
6;5/1/2024 00:00;D;PAGO 2023 006 OBSA;NULL;NULL;1100;0;CO;NULL;5/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500003379;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4956;NULL;NULL;NULL;500003379;NULL;NULL;NULL;NULL;NULL;4887;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
6;5/1/2024 00:00;D;PAGO 2023 005 OBSA;NULL;NULL;1139,6;0;CO;NULL;5/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500003376;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4957;NULL;NULL;NULL;500003376;NULL;NULL;NULL;NULL;NULL;4887;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
6;5/1/2024 00:00;D;PAGO 2023 004 OBSA;NULL;NULL;1207,8;0;CO;NULL;5/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500003365;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4958;NULL;NULL;NULL;500003365;NULL;NULL;NULL;NULL;NULL;4887;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
6;5/1/2024 00:00;D;PAGO 2023 003 OBSA;NULL;NULL;1273,8;0;CO;NULL;5/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500003364;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4959;NULL;NULL;NULL;500003364;NULL;NULL;NULL;NULL;NULL;4887;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
6;5/1/2024 00:00;D;PAGO 2023 002 OBSA;NULL;NULL;1340,9;0;CO;NULL;5/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500003360;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4960;NULL;NULL;NULL;500003360;NULL;NULL;NULL;NULL;NULL;4887;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
6;5/1/2024 00:00;D;PAGO 2023 001 OBSA;NULL;NULL;1408;0;CO;NULL;5/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500003358;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4961;NULL;NULL;NULL;500003358;NULL;NULL;NULL;NULL;NULL;4887;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
6;5/1/2024 00:00;D;PAGO 2023 002 CICI;NULL;NULL;9054;0;CO;NULL;5/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;200000690;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4962;NULL;NULL;NULL;200000690;NULL;NULL;NULL;NULL;NULL;720;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
0;4/1/2024 00:00;D;PAGO 0000 000 xxxx;NULL;NULL;8200;0;CO;NULL;4/1/2024 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;2500000563;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;4963;NULL;NULL;NULL;2500000563;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;565656;NULL;202401;NULL;NULL;NULL;NULL
