Codigo;Fecha;CodMovim;Detalle;Letra;Id;Importe;Saldo;TipoMovim;TipoFPago;FechaVto;Operacion;CuentaContable;NroRenglonAsiento;EsPago;EsDocumento;Sucursal;DiasPromedio;PromedioReal;IDENTIFICADOR;NRO_INTERNO;ID_BIEN;TIPO_BIEN;TIPO_PLAN;TIPO_CUOTA;ANO_CUOTA;NRO_CUOTA;ESTADO_DEUDA;FECHA_ACTUALIZACION_DEUDA;NRO_OPERACION;Categoria;Nro_Dev;NRO_TALONARIO;FechaPago;NUMERO;NRO_RECIBO;NRO_EXPEDIENTE;CuentaContableAC;CuentaContableV;TablaLiq;NumeroPago;Dominio;ACTUALIZACION_COBRADO;NumeroPagoTmp;Observaciones;Ejercicio;FechaP;RecIntereses;MOF;LOF
0000052;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000055;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000052;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000056;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000053;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000057;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000054;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000058;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000058;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000062;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000059;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000063;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000060;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000064;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000061;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000065;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000062;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000066;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000063;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000068;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000064;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000069;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000065;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000070;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000066;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000071;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000067;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000072;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000032;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000073;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000068;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000074;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000069;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000075;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000070;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000076;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000071;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000077;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000072;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000078;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000073;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000079;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000076;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000083;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000077;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000084;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000075;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000013;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000134;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000060;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000135;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000015;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000136;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000038;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000137;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000059;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000138;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000054;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000044;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000045;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000139;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000048;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000056;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000061;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000075;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000081;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000075;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000082;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000326;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000080;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000335;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000067;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000349;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-03-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000050;OBSA;NULL;NULL;2025;001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000001;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000001;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000002;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000002;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000003;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000003;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000004;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000004;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000005;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000005;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000005;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000006;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000006;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000007;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000007;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000008;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000008;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000009;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000009;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000010;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000010;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000011;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000011;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000012;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000013;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000014;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000015;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000016;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000016;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000017;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0000017;2025-02-06 00:00:00;H;SERVCIO DE AGUA;NULL;NULL;9750,00;9750,00;FA;NULL;2025-05-31 00:00:00;NULL;    ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;000018;OBSA;NULL;NULL;2025;002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;4045;AGUA2025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
